transaction_id,user_id,transaction_type,amount,device_id,location,timestamp,channel,agent_id,sim_swap_flag,balance_before,balance_after,transaction_velocity
T007123,U0348,receive,344.91,D051,Ajah,2024-02-08 00:02:00,App,A011,0,53261.94,52917.03,0
T007124,U0233,receive,113.22,D144,Owerri,2024-03-03 03:39:00,App,A042,0,25229.7,25116.48,2
T007125,U0778,receive,7417.62,D099,Aba,2024-05-06 07:30:00,USSD,A261,0,98838.96,91421.34000000001,0
T007126,U0598,cash_out,415.71,D100,Portharcout,2024-04-21 19:24:00,USSD,A002,0,98372.97,97957.26,0
T007127,U0102,send,85.99,D160,Owerri,2024-01-05 19:01:00,USSD,A043,0,92808.45,92722.45999999999,1
T007128,U0953,receive,797.43,D103,Owerri,2024-03-22 13:53:00,USSD,A004,0,1987.71,1190.2800000000002,1
T007129,U0481,send,1828.54,D047,Portharcout,2024-06-08 18:55:00,Agent,A095,0,90589.98,88761.44,1
T007130,U0214,receive,3124.65,D151,Ikeja,2024-01-06 23:17:00,Agent,A059,1,33341.2,30216.549999999996,4
T007131,U0108,send,338.2,D015,Aba,2024-03-31 00:31:00,USSD,A030,0,64549.19,64210.990000000005,0
T007132,U0165,receive,3455.57,D154,Yaba,2024-02-14 09:09:00,App,A088,0,45469.45,42013.88,1
T007133,U0973,send,1425.5,D037,Makurdi,2024-02-20 06:31:00,USSD,A220,0,36105.8,34680.3,1
T007134,U0603,send,1603.59,D183,Ikeja,2024-05-29 12:06:00,App,A128,0,29407.41,27803.82,1
T007135,U0704,cash_in,8627.11,D130,Yaba,2024-04-06 18:15:00,App,A171,0,43350.62,34723.51,0
T007136,U0335,send,21684.72,D076,Makurdi,2024-02-13 22:53:00,USSD,A225,0,30406.12,8721.399999999998,0
T007137,U0086,receive,3116.84,D147,Ajah,2024-06-18 08:56:00,Agent,A274,0,92675.85,89559.01000000001,3
T007138,U0734,receive,1941.35,D032,Aba,2024-06-26 18:45:00,Agent,A165,0,44266.8,42325.450000000004,2
T007139,U0875,receive,13400.83,D197,Ajah,2024-04-18 22:37:00,USSD,A158,0,94519.01,81118.18,1
T007140,U0424,cash_in,3470.22,D055,Portharcout,2024-06-03 16:31:00,App,A197,0,37776.93,34306.71,2
T007141,U0613,receive,6553.22,D099,Kano,2024-01-09 05:54:00,USSD,A030,0,26733.37,20180.149999999998,2
T007142,U0738,send,2669.96,D056,Aba,2024-06-04 15:37:00,USSD,A196,0,81105.67,78435.70999999999,1
T007143,U0364,send,1131.67,D029,Portharcout,2024-03-01 00:02:00,Web,A169,0,52528.32,51396.65,1
T007144,U0060,cash_in,5319.39,D109,Makurdi,2024-01-10 18:39:00,App,A067,0,17120.31,11800.920000000002,0
T007145,U0482,receive,5465.78,D084,Kano,2024-05-05 15:22:00,USSD,A184,0,92872.19,87406.41,1
T007146,U0250,cash_out,3082.63,D164,Yaba,2024-02-20 12:59:00,App,A238,0,96247.9,93165.26999999999,0
T007147,U0560,receive,1573.21,D116,Kano,2024-03-07 06:08:00,Agent,A202,0,69132.58,67559.37,1
T007148,U0117,cash_in,8913.41,D071,Makurdi,2024-04-07 06:50:00,Agent,A109,0,97212.68,88299.26999999999,0
T007149,U0739,cash_out,1610.11,D082,Makurdi,2024-03-24 18:06:00,USSD,A218,0,67739.95,66129.84,2
T007150,U0874,receive,5379.72,D053,Yaba,2024-05-05 09:32:00,Agent,A076,0,62697.75,57318.03,2
T007151,U0915,receive,2422.42,D085,Ajah,2024-03-24 09:02:00,Agent,A002,0,82766.59,80344.17,2
T007152,U0968,receive,3197.85,D086,Ikeja,2024-01-09 09:40:00,App,A011,0,7703.09,4505.24,0
T007153,U0999,receive,1187.5,D167,Owerri,2024-02-09 14:21:00,USSD,A076,0,44846.62,43659.12,2
T007154,U0545,receive,5241.69,D076,Ajah,2024-06-19 21:07:00,USSD,A092,0,43613.95,38372.259999999995,0
T007155,U0044,send,1279.79,D011,Owerri,2024-04-14 18:32:00,USSD,A097,0,62460.97,61181.18,0
T007156,U0509,receive,3324.88,D076,Portharcout,2024-03-29 23:26:00,USSD,A170,0,35370.35,32045.469999999998,3
T007157,U0988,send,1990.9,D030,Owerri,2024-05-15 01:12:00,Agent,A259,0,45895.29,43904.39,1
T007158,U0165,send,16566.72,D079,Kano,2024-03-05 04:46:00,Agent,A297,0,85096.24,68529.52,1
T007159,U0368,receive,20148.71,D200,Yaba,2024-01-21 10:37:00,USSD,A083,0,94843.62,74694.91,3
T007160,U0857,send,7001.79,D107,Kano,2024-06-11 15:16:00,App,A082,0,48928.15,41926.36,0
T007161,U0292,cash_in,20650.12,D181,Owerri,2024-05-24 04:09:00,App,A293,0,70816.07,50165.95000000001,2
T007162,U0849,cash_out,602.66,D082,Makurdi,2024-05-03 10:27:00,App,A223,0,55183.16,54580.5,1
T007163,U0856,cash_out,24348.71,D136,Portharcout,2024-04-14 20:54:00,USSD,A263,0,86892.23,62543.52,0
T007164,U0917,receive,546.6,D020,Portharcout,2024-01-15 11:42:00,USSD,A038,0,26912.51,26365.91,0
T007165,U0898,receive,2684.58,D012,Ikeja,2024-01-09 02:29:00,USSD,A133,0,86481.86,83797.28,1
T007166,U0799,receive,1365.27,D067,Aba,2024-03-25 04:19:00,USSD,A061,0,51993.63,50628.36,1
T007167,U0876,receive,15378.85,D178,Aba,2024-05-08 08:44:00,USSD,A083,0,46158.68,30779.83,1
T007168,U0737,send,5050.12,D126,Aba,2024-01-12 01:16:00,App,A205,0,95248.7,90198.58,1
T007169,U0286,send,4545.68,D140,Kano,2024-01-08 13:18:00,USSD,A028,0,31202.25,26656.57,2
T007170,U0204,cash_in,29835.82,D054,Owerri,2024-01-03 01:45:00,USSD,A185,0,9159.35,681.5819618449545,1
T007171,U0684,send,4739.24,D080,Aba,2024-06-08 00:17:00,Web,A130,0,67517.88,62778.64000000001,0
T007172,U0524,send,5194.55,D124,Yaba,2024-05-22 04:00:00,App,A070,0,27037.27,21842.72,0
T007173,U0819,cash_in,229.04,D182,Ikeja,2024-01-29 15:15:00,App,A207,0,64538.51,64309.47,1
T007174,U0121,send,9796.77,D074,Portharcout,2024-01-14 03:31:00,USSD,A156,0,6543.11,791.2016584982198,0
T007175,U0945,send,17547.72,D147,Owerri,2024-03-05 11:56:00,App,A037,0,56667.16,39119.44,0
T007176,U0756,send,16133.43,D142,Makurdi,2024-01-01 05:36:00,USSD,A217,0,24476.69,8343.259999999998,4
T007177,U0664,cash_in,1249.4,D180,Ajah,2024-01-30 19:33:00,App,A096,0,8451.92,7202.52,1
T007178,U0664,receive,1280.37,D150,Makurdi,2024-05-29 23:31:00,USSD,A249,0,6499.77,5219.400000000001,1
T007179,U0188,receive,2278.9,D132,Yaba,2024-02-01 14:56:00,App,A183,0,95799.92,93521.02,2
T007180,U0907,send,1856.84,D116,Ikeja,2024-02-18 06:24:00,Web,A101,0,27274.81,25417.97,3
T007181,U0013,receive,1823.64,D059,Ajah,2024-03-09 21:34:00,USSD,A228,0,58600.03,56776.39,1
T007182,U0603,receive,4647.09,D162,Aba,2024-05-06 13:00:00,USSD,A003,0,48975.33,44328.240000000005,2
T007183,U0200,receive,8189.39,D064,Ajah,2024-03-20 02:56:00,USSD,A071,0,36927.14,28737.75,2
T007184,U0586,receive,13804.74,D128,Owerri,2024-01-12 07:19:00,App,A097,0,54716.44,40911.700000000004,2
T007185,U0768,receive,351.36,D018,Portharcout,2024-05-18 16:57:00,USSD,A085,0,56408.34,56056.979999999996,0
T007186,U0456,receive,1628.5,D082,Kano,2024-03-13 01:11:00,Agent,A239,0,83887.91,82259.41,1
T007187,U0448,receive,1471.95,D031,Kano,2024-03-13 12:33:00,USSD,A176,0,39238.61,37766.66,1
T007188,U0788,send,2211.47,D084,Aba,2024-02-19 13:46:00,USSD,A293,0,35930.32,33718.85,0
T007189,U0840,receive,2761.14,D042,Owerri,2024-02-29 19:24:00,App,A131,0,68242.38,65481.240000000005,1
T007190,U0841,receive,2464.7,D131,Aba,2024-03-14 10:30:00,App,A177,0,37805.56,35340.86,2
T007191,U0071,receive,15198.13,D085,Yaba,2024-02-23 19:25:00,Web,A101,0,51592.18,36394.05,2
T007192,U0590,receive,2873.52,D183,Yaba,2024-02-21 10:15:00,USSD,A217,0,18141.04,15267.52,2
T007193,U0796,cash_out,4010.27,D010,Makurdi,2024-03-04 19:51:00,USSD,A188,0,29100.68,25090.41,1
T007194,U0130,cash_in,6904.21,D071,Portharcout,2024-03-09 11:38:00,USSD,A246,0,20916.94,14012.73,2
T007195,U0889,receive,6456.46,D022,Kano,2024-05-24 16:25:00,Agent,A269,0,84225.2,77768.73999999999,0
T007196,U0043,cash_in,4372.92,D151,Ikeja,2024-05-17 07:42:00,App,A181,0,80002.29,75629.37,1
T007197,U0520,send,9860.37,D076,Yaba,2024-05-24 03:06:00,Agent,A154,0,39820.51,29960.14,0
T007198,U0013,cash_in,4893.24,D013,Ikeja,2024-05-08 13:00:00,Web,A181,0,44588.91,39695.670000000006,2
T007199,U0725,receive,10387.57,D168,Makurdi,2024-06-02 12:54:00,App,A057,0,41651.33,31263.760000000002,0
T007200,U0623,send,1803.17,D123,Kano,2024-03-20 02:12:00,USSD,A046,0,20085.56,18282.39,0
T007201,U0988,send,707.95,D141,Yaba,2024-06-03 15:44:00,USSD,A086,0,78550.38,77842.43000000001,3
T007202,U0803,send,8560.69,D097,Ikeja,2024-06-14 02:03:00,USSD,A235,0,83064.48,74503.79,1
T007203,U0535,send,2410.53,D095,Makurdi,2024-02-19 09:28:00,Agent,A082,0,61380.56,58970.03,0
T007204,U0302,send,5264.63,D051,Ikeja,2024-04-13 14:20:00,USSD,A178,0,74472.05,69207.42,0
T007205,U0766,send,6683.93,D192,Yaba,2024-02-06 10:55:00,App,A093,0,65614.04,58930.10999999999,2
T007206,U0527,cash_in,1977.9,D083,Aba,2024-02-27 12:06:00,USSD,A198,0,11155.83,9177.93,1
T007207,U0642,send,3517.64,D096,Makurdi,2024-03-05 17:05:00,USSD,A162,0,55556.02,52038.38,0
T007208,U0573,receive,11265.48,D090,Owerri,2024-05-24 04:05:00,USSD,A226,0,35348.01,24082.530000000002,1
T007209,U0115,cash_in,10592.71,D126,Makurdi,2024-06-08 18:57:00,App,A193,0,22799.18,12206.470000000001,0
T007210,U0460,send,6918.63,D013,Ajah,2024-05-10 11:42:00,USSD,A146,0,66821.23,59902.6,3
T007211,U0832,cash_in,7192.98,D157,Aba,2024-05-22 20:32:00,App,A254,0,88992.12,81799.14,0
T007212,U0505,receive,11398.47,D199,Makurdi,2024-05-07 11:41:00,App,A283,0,99985.43,88586.95999999999,0
T007213,U0308,send,6665.33,D175,Ajah,2024-05-17 03:18:00,Web,A010,0,58151.75,51486.42,0
T007214,U0932,send,2074.44,D154,Ikeja,2024-06-05 10:52:00,Agent,A130,0,67566.49,65492.05,3
T007215,U0963,send,643.62,D198,Yaba,2024-04-28 11:11:00,App,A091,0,65492.49,64848.869999999995,0
T007216,U0325,send,2739.9,D118,Makurdi,2024-02-04 11:29:00,App,A063,0,69808.41,67068.51000000001,0
T007217,U0579,send,456.98,D151,Kano,2024-04-24 23:56:00,USSD,A015,0,25377.61,24920.63,0
T007218,U0761,send,615.19,D075,Yaba,2024-06-07 00:45:00,App,A242,0,16781.37,16166.179999999998,0
T007219,U0175,send,14995.9,D184,Aba,2024-04-24 13:17:00,USSD,A193,0,41335.39,26339.489999999998,3
T007220,U0851,receive,5633.31,D019,Ajah,2024-05-01 20:01:00,USSD,A216,0,47123.37,41490.060000000005,1
T007221,U0514,send,9539.51,D098,Yaba,2024-06-10 06:04:00,App,A262,0,76567.0,67027.49,2
T007222,U0172,cash_in,5148.69,D111,Ajah,2024-03-07 06:02:00,USSD,A221,0,62649.79,57501.1,1
T007223,U0997,send,2711.07,D178,Aba,2024-01-22 07:16:00,USSD,A134,0,55675.23,52964.16,0
T007224,U0960,cash_in,127.4,D108,Aba,2024-02-14 12:13:00,USSD,A294,0,50350.31,50222.909999999996,0
T007225,U0502,send,15599.34,D035,Yaba,2024-05-04 04:36:00,Agent,A015,0,23083.77,7484.43,3
T007226,U0977,cash_in,367.87,D177,Owerri,2024-05-06 07:11:00,USSD,A029,0,37906.8,37538.93,2
T007227,U0334,send,4710.13,D174,Makurdi,2024-02-25 03:34:00,USSD,A258,0,11828.86,7118.7300000000005,0
T007228,U0284,receive,539.06,D093,Kano,2024-06-13 03:28:00,Agent,A201,0,7517.2,6978.139999999999,0
T007229,U0475,send,1671.41,D198,Makurdi,2024-03-05 15:35:00,USSD,A088,0,2307.35,635.9399999999998,1
T007230,U0054,receive,1027.85,D100,Portharcout,2024-06-17 20:34:00,Agent,A162,0,9676.69,8648.84,1
T007231,U0458,send,4034.01,D181,Kano,2024-02-20 05:07:00,Agent,A024,0,59896.48,55862.47,1
T007232,U0579,receive,10905.17,D159,Owerri,2024-05-28 00:14:00,USSD,A241,0,97180.87,86275.7,0
T007233,U0420,send,5047.82,D096,Ajah,2024-03-07 06:32:00,App,A102,0,3839.36,943.071029112013,0
T007234,U0614,receive,5456.02,D084,Yaba,2024-01-23 04:03:00,Web,A281,0,78537.54,73081.51999999999,2
T007235,U0632,send,11980.72,D150,Ikeja,2024-03-22 13:29:00,App,A117,0,66865.2,54884.479999999996,3
T007236,U0703,send,6919.99,D067,Aba,2024-06-10 16:11:00,USSD,A033,0,86015.93,79095.93999999999,1
T007237,U0409,receive,10047.93,D136,Makurdi,2024-06-12 21:18:00,Agent,A254,0,94589.11,84541.18,1
T007238,U0982,cash_out,2692.63,D019,Ajah,2024-05-25 11:00:00,USSD,A299,0,81485.75,78793.12,2
T007239,U0304,receive,10025.62,D031,Aba,2024-02-03 00:54:00,USSD,A017,0,79978.88,69953.26000000001,1
T007240,U0935,receive,5190.33,D032,Ajah,2024-05-01 03:43:00,Agent,A007,0,9539.61,4349.280000000001,0
T007241,U0559,receive,728.64,D055,Yaba,2024-03-25 13:17:00,USSD,A027,0,36534.08,35805.44,1
T007242,U0222,receive,197.41,D103,Ajah,2024-02-07 06:24:00,App,A036,0,62038.08,61840.67,1
T007243,U0533,send,1398.8,D159,Ajah,2024-02-16 19:04:00,USSD,A271,0,2689.4,1290.6000000000001,1
T007244,U0158,send,2376.89,D195,Portharcout,2024-01-22 13:07:00,App,A070,0,47985.79,45608.9,1
T007245,U0348,cash_out,9087.48,D051,Ikeja,2024-04-25 15:36:00,USSD,A185,0,1822.4,753.5168620256113,1
T007246,U0159,receive,6759.36,D122,Ajah,2024-01-24 22:45:00,USSD,A228,0,74419.56,67660.2,3
T007247,U0889,receive,15547.39,D092,Kano,2024-04-14 12:48:00,USSD,A069,0,27302.2,11754.810000000001,2
T007248,U0884,receive,4095.53,D155,Ajah,2024-05-22 23:07:00,USSD,A053,0,75740.33,71644.8,0
T007249,U0922,receive,6886.51,D176,Ajah,2024-01-25 16:34:00,USSD,A237,0,48526.35,41639.84,1
T007250,U0235,receive,1609.87,D110,Yaba,2024-02-02 14:02:00,USSD,A197,0,11691.31,10081.439999999999,2
T007251,U0662,receive,5690.58,D043,Ajah,2024-01-10 07:29:00,Web,A002,0,92009.89,86319.31,2
T007252,U0405,send,6123.45,D179,Portharcout,2024-05-19 03:59:00,App,A107,0,70098.53,63975.08,1
T007253,U0257,receive,9433.05,D197,Ikeja,2024-06-03 11:52:00,USSD,A146,0,72715.3,63282.25,1
T007254,U0677,receive,3843.7,D075,Owerri,2024-01-26 10:39:00,App,A160,0,23855.15,20011.45,2
T007255,U0589,cash_out,5234.92,D071,Yaba,2024-06-09 13:02:00,Web,A239,0,13433.05,8198.13,3
T007256,U0597,receive,1134.81,D072,Owerri,2024-05-15 04:59:00,App,A126,0,95493.52,94358.71,2
T007257,U0558,receive,6673.43,D178,Portharcout,2024-05-28 22:56:00,App,A157,0,35282.95,28609.519999999997,1
T007258,U0905,send,9113.52,D189,Aba,2024-01-14 16:12:00,USSD,A208,0,24210.1,15096.579999999998,1
T007259,U0913,send,4503.78,D103,Owerri,2024-03-02 19:57:00,USSD,A203,0,87963.0,83459.22,2
T007260,U0047,cash_out,614.65,D041,Kano,2024-05-25 18:32:00,USSD,A127,0,46870.72,46256.07,1
T007261,U0213,cash_in,1876.07,D179,Kano,2024-05-08 15:52:00,App,A284,0,65761.31,63885.24,2
T007262,U0479,send,3226.69,D078,Owerri,2024-06-04 15:35:00,USSD,A155,0,27359.8,24133.11,1
T007263,U0487,receive,5653.03,D024,Owerri,2024-05-10 21:27:00,App,A136,0,96943.27,91290.24,1
T007264,U0571,send,1930.72,D030,Aba,2024-01-13 13:14:00,USSD,A151,0,47928.11,45997.39,0
T007265,U0566,cash_in,9172.01,D052,Ajah,2024-04-11 19:41:00,USSD,A032,0,43011.01,33839.0,0
T007266,U0342,send,2324.4,D178,Ikeja,2024-01-21 19:23:00,USSD,A015,0,7398.79,5074.389999999999,0
T007267,U0524,cash_in,218.9,D057,Ikeja,2024-06-03 12:48:00,USSD,A128,0,71094.18,70875.28,1
T007268,U0704,receive,7899.26,D190,Ikeja,2024-06-06 22:34:00,USSD,A096,0,54561.51,46662.25,1
T007269,U0503,send,5167.26,D079,Ikeja,2024-06-10 13:59:00,USSD,A101,0,96655.91,91488.65000000001,4
T007270,U0006,cash_out,8096.34,D117,Portharcout,2024-02-06 07:05:00,App,A118,0,13635.3,5538.959999999999,1
T007271,U0821,cash_out,2145.38,D181,Ajah,2024-01-12 03:41:00,App,A010,0,39713.86,37568.48,2
T007272,U0144,send,88.94,D196,Aba,2024-05-11 10:58:00,USSD,A117,0,26150.01,26061.07,1
T007273,U0858,cash_in,383.07,D197,Owerri,2024-04-21 00:42:00,App,A180,0,67095.61,66712.54,2
T007274,U0261,cash_in,592.8,D031,Portharcout,2024-05-12 16:38:00,App,A224,0,8097.65,7504.849999999999,1
T007275,U0585,cash_in,8177.56,D076,Portharcout,2024-06-25 02:50:00,App,A224,0,99268.62,91091.06,1
T007276,U0686,cash_out,1793.63,D030,Aba,2024-03-19 19:42:00,USSD,A248,0,71716.19,69922.56,0
T007277,U0232,receive,30825.54,D113,Owerri,2024-01-16 20:00:00,USSD,A254,0,38745.11,7919.57,0
T007278,U0270,receive,7102.12,D138,Kano,2024-03-21 16:32:00,USSD,A137,0,37464.41,30362.290000000005,1
T007279,U0940,cash_in,4595.91,D172,Aba,2024-06-15 16:31:00,App,A230,1,48569.29,43973.380000000005,1
T007280,U0447,receive,20558.29,D134,Ikeja,2024-06-27 03:05:00,App,A041,0,70088.91,49530.62,2
T007281,U0874,receive,1901.25,D155,Ajah,2024-03-15 11:08:00,App,A040,0,59556.79,57655.54,2
T007282,U0222,send,905.31,D020,Portharcout,2024-05-23 10:28:00,USSD,A272,0,48918.22,48012.91,2
T007283,U0052,cash_in,6683.2,D020,Yaba,2024-05-19 06:12:00,USSD,A252,0,20345.41,13662.21,1
T007284,U0116,receive,1629.23,D012,Yaba,2024-05-11 03:19:00,USSD,A025,0,18205.32,16576.09,1
T007285,U0538,receive,16225.7,D085,Ikeja,2024-01-20 11:34:00,USSD,A138,0,91661.81,75436.11,2
T007286,U0565,receive,22143.21,D049,Makurdi,2024-05-23 07:51:00,USSD,A009,0,55613.08,33469.87,2
T007287,U0877,send,13045.85,D180,Kano,2024-06-11 09:41:00,USSD,A296,0,58410.71,45364.86,1
T007288,U0541,send,14480.5,D010,Owerri,2024-05-02 13:09:00,App,A057,0,43848.16,29367.660000000003,1
T007289,U0019,receive,4781.07,D005,Owerri,2024-01-10 04:33:00,USSD,A119,0,71104.39,66323.32,1
T007290,U0815,receive,5890.2,D064,Portharcout,2024-06-17 05:57:00,App,A263,1,80357.58,74467.38,0
T007291,U0392,cash_in,494.94,D186,Yaba,2024-06-02 12:52:00,App,A171,0,41712.75,41217.81,2
T007292,U0791,receive,7199.53,D136,Makurdi,2024-04-18 10:20:00,App,A204,0,6209.62,391.55550126549986,2
T007293,U0629,cash_out,1128.63,D158,Ikeja,2024-02-15 15:27:00,Agent,A057,0,25988.83,24860.2,1
T007294,U0618,send,9173.11,D017,Portharcout,2024-03-03 22:10:00,USSD,A145,0,82340.42,73167.31,0
T007295,U0419,cash_out,16289.62,D067,Portharcout,2024-02-18 22:13:00,USSD,A025,0,56460.14,40170.52,2
T007296,U0991,send,1193.68,D021,Portharcout,2024-03-13 07:35:00,App,A111,0,88247.1,87053.42000000001,3
T007297,U0309,receive,406.22,D016,Owerri,2024-04-18 23:04:00,USSD,A055,0,38793.47,38387.25,2
T007298,U0739,receive,3307.18,D027,Ajah,2024-03-16 07:44:00,Web,A147,0,32181.61,28874.43,1
T007299,U0864,receive,7840.27,D115,Yaba,2024-05-30 21:54:00,USSD,A032,0,1140.71,493.3028797375401,3
T007300,U0186,send,7362.32,D006,Ikeja,2024-01-10 12:02:00,USSD,A087,0,18840.61,11478.29,2
T007301,U0261,send,5967.12,D042,Yaba,2024-06-04 02:50:00,App,A160,0,34180.83,28213.710000000003,1
T007302,U0528,cash_in,8593.36,D144,Ajah,2024-04-17 06:15:00,USSD,A072,0,8865.88,272.5199999999986,1
T007303,U0273,receive,961.79,D173,Aba,2024-02-10 09:20:00,USSD,A022,0,60855.26,59893.47,1
T007304,U0160,cash_out,5276.87,D003,Owerri,2024-06-04 20:04:00,Agent,A238,0,98981.84,93704.97,1
T007305,U0870,send,4652.95,D040,Aba,2024-01-17 10:26:00,USSD,A183,0,6762.86,2109.91,1
T007306,U0762,cash_out,832.82,D020,Ajah,2024-02-10 20:17:00,App,A136,0,39795.71,38962.89,1
T007307,U0224,send,2675.82,D007,Ajah,2024-03-04 07:58:00,USSD,A046,0,40608.19,37932.37,0
T007308,U0256,send,9570.64,D059,Aba,2024-06-16 21:27:00,USSD,A005,0,7913.23,47.013646091622505,0
T007309,U0180,send,17842.49,D139,Ajah,2024-04-25 01:54:00,USSD,A012,0,19359.88,1517.3899999999994,1
T007310,U0020,cash_out,5474.55,D093,Portharcout,2024-01-30 01:10:00,USSD,A027,0,45831.65,40357.1,0
T007311,U0624,receive,12751.45,D052,Ajah,2024-06-11 14:19:00,USSD,A084,0,95601.17,82849.72,2
T007312,U0632,send,708.1,D131,Ajah,2024-01-08 02:34:00,Web,A036,0,57447.55,56739.450000000004,1
T007313,U0706,send,18456.52,D021,Aba,2024-02-10 00:16:00,App,A052,0,10884.51,28.74483229833058,1
T007314,U0468,send,170.4,D181,Aba,2024-01-07 09:41:00,App,A130,0,74475.12,74304.72,2
T007315,U0623,receive,3746.04,D158,Makurdi,2024-04-08 22:42:00,USSD,A074,0,85871.52,82125.48000000001,4
T007316,U0210,send,1719.56,D011,Owerri,2024-05-26 14:47:00,USSD,A248,0,81009.59,79290.03,3
T007317,U0513,cash_in,8407.6,D153,Owerri,2024-05-13 16:05:00,App,A012,0,82015.02,73607.42,3
T007318,U0058,receive,1226.59,D050,Yaba,2024-01-01 17:31:00,App,A055,0,81363.62,80137.03,0
T007319,U0093,cash_out,57.99,D009,Aba,2024-03-17 18:09:00,USSD,A254,0,23057.5,22999.51,0
T007320,U0221,receive,2677.38,D045,Yaba,2024-05-23 07:33:00,USSD,A159,0,59821.94,57144.560000000005,1
T007321,U0723,send,331.28,D029,Portharcout,2024-02-23 09:58:00,USSD,A091,0,17099.48,16768.2,0
T007322,U0940,cash_out,1713.1,D062,Portharcout,2024-02-24 05:56:00,USSD,A160,0,33507.94,31794.840000000004,0
T007323,U0232,receive,5160.58,D015,Owerri,2024-03-25 21:06:00,App,A104,0,42310.11,37149.53,0
T007324,U0774,receive,1745.68,D019,Aba,2024-05-10 07:15:00,USSD,A091,0,43760.68,42015.0,1
T007325,U0364,cash_in,1410.44,D143,Kano,2024-06-07 23:31:00,USSD,A281,0,44350.24,42939.799999999996,3
T007326,U0615,send,845.03,D167,Yaba,2024-02-01 01:57:00,App,A068,0,78567.67,77722.64,2
T007327,U0562,receive,726.12,D035,Owerri,2024-06-27 15:21:00,USSD,A172,0,62398.29,61672.17,2
T007328,U0374,send,3731.24,D141,Owerri,2024-03-25 00:48:00,App,A171,0,64536.16,60804.920000000006,1
T007329,U0622,send,5720.77,D144,Ajah,2024-05-24 19:47:00,Agent,A143,0,77097.4,71376.62999999999,0
T007330,U0456,send,3014.09,D067,Kano,2024-05-06 14:49:00,USSD,A225,0,21484.2,18470.11,2
T007331,U0088,send,659.68,D095,Makurdi,2024-06-06 08:12:00,App,A197,0,46978.11,46318.43,1
T007332,U0020,receive,5217.16,D055,Aba,2024-04-01 05:39:00,USSD,A198,0,85663.14,80445.98,1
T007333,U0014,cash_in,4072.3,D193,Owerri,2024-02-09 12:09:00,USSD,A173,0,70864.63,66792.33,1
T007334,U0133,receive,2400.48,D035,Aba,2024-05-18 20:47:00,App,A153,0,88129.4,85728.92,3
T007335,U0937,receive,2002.74,D016,Makurdi,2024-06-06 02:56:00,App,A153,0,45868.99,43866.25,1
T007336,U0808,receive,1011.52,D129,Kano,2024-01-25 23:04:00,App,A010,0,76822.07,75810.55,1
T007337,U0034,cash_in,790.87,D178,Ikeja,2024-03-10 03:15:00,Agent,A190,0,27332.58,26541.710000000003,1
T007338,U0892,cash_out,2068.28,D014,Portharcout,2024-01-27 11:34:00,USSD,A012,0,86911.19,84842.91,1
T007339,U0208,cash_in,212.61,D062,Ajah,2024-04-19 23:55:00,App,A029,0,30371.68,30159.07,0
T007340,U0813,cash_in,2869.07,D135,Yaba,2024-06-20 17:17:00,App,A043,0,34719.34,31850.269999999997,1
T007341,U0199,send,4601.17,D151,Kano,2024-05-20 20:34:00,USSD,A088,0,72048.76,67447.59,0
T007342,U0592,receive,14206.85,D099,Yaba,2024-05-31 14:17:00,Web,A111,0,75028.12,60821.27,3
T007343,U0583,receive,4915.2,D191,Aba,2024-06-07 00:59:00,USSD,A069,1,6207.64,1292.4400000000005,0
T007344,U0155,receive,4891.84,D029,Ikeja,2024-01-19 00:34:00,App,A119,0,15866.93,10975.09,2
T007345,U0590,receive,2345.34,D150,Makurdi,2024-05-09 05:33:00,App,A267,0,25721.45,23376.11,1
T007346,U0078,send,715.41,D093,Ikeja,2024-03-03 11:19:00,App,A247,0,99986.74,99271.33,1
T007347,U0172,send,2961.42,D006,Yaba,2024-06-06 15:19:00,USSD,A022,0,82422.05,79460.63,2
T007348,U0289,cash_out,4564.93,D157,Makurdi,2024-05-26 11:38:00,USSD,A192,0,71789.68,67224.75,0
T007349,U0545,receive,6437.38,D089,Portharcout,2024-05-19 22:19:00,USSD,A090,0,96380.3,89942.92,1
T007350,U0812,send,8745.99,D002,Aba,2024-01-04 11:12:00,App,A134,0,69032.24,60286.25000000001,2
T007351,U0788,send,1478.09,D192,Makurdi,2024-01-02 08:41:00,USSD,A299,0,69472.8,67994.71,2
T007352,U0879,receive,1380.22,D096,Portharcout,2024-01-09 16:17:00,App,A125,0,89919.71,88539.49,1
T007353,U0420,receive,4165.49,D036,Makurdi,2024-06-21 15:43:00,USSD,A190,0,30893.7,26728.21,2
T007354,U0007,receive,4173.73,D096,Ikeja,2024-04-23 15:03:00,USSD,A082,0,1174.09,281.51546276671,1
T007355,U0160,send,1229.17,D148,Ajah,2024-05-24 01:36:00,USSD,A227,0,71779.74,70550.57,3
T007356,U0240,send,4427.3,D183,Aba,2024-06-27 02:06:00,App,A180,0,16455.23,12027.93,2
T007357,U0963,receive,2122.31,D037,Kano,2024-05-09 17:47:00,App,A152,0,29436.78,27314.469999999998,1
T007358,U0423,receive,5098.75,D102,Owerri,2024-01-10 04:55:00,USSD,A154,0,82427.95,77329.2,1
T007359,U0989,send,1719.81,D180,Kano,2024-04-04 04:39:00,USSD,A221,0,78013.59,76293.78,0
T007360,U0536,send,4486.02,D069,Kano,2024-02-03 22:07:00,Web,A294,0,48002.63,43516.61,1
